text,crowd_label,conf0,conf1,conf2,conf3,conf4
superbowl 'hot tub time machin num spot mock deflateg url_ url_,1,0.0759,0.6964,0.0759,0.0759,0.0759
super bowl plan alway includ sober driver url_ drivesob deflateg,0,0.6413,0.089675,0.089675,0.089675,0.089675
rt mention_ tweakedoutthursday might includ version deflategate.. mozzarella balloon anyon mention_ url_,0,0.6452,0.0887,0.0887,0.0887,0.0887
idea superbowlxlix prop bet o/u pressur game-bal set num2 psi take shrinkag deflateg,1,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001
mention_ check out hubbi 's song bradi deflat gate situat tombradi deflateg url_,0,1.0,0.0,0.0,0.0,0.0
hey person deflat num2 ball num2 sec bathroom stall kid realli need potti fajita arrivednumso deflateg,1,0.0,1.0,0.0,0.0,0.0
mention_ mention_ sponsor mention_ make headlin superbowlxlix deflateg url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ hey msm obama sent polit op team unseat netanyahu fuck let focu deflateg,2,0.091425,0.091425,0.6343,0.091425,0.091425
mention_ amaz time energi go dgate rice investg joke deflateg import batteri,2,0.0,0.0,1.0,0.0,0.0
mention_ mention_ mention_ mention_ mention_ url_ ufcnum3 deflateg wolfticket mention_ know,0,1.0,0.0,0.0,0.0,0.0
come newsnat mention_ look blizzardofnum4 aftermath deflateg flotu saudi arabia friendship9,0,1.0,0.0,0.0,0.0,0.0
sorri bradi mastermind behind deflateg beilletstalk,0,0.6371,0.090725,0.090725,0.090725,0.090725
turn out possibl deflat footbal second url_ deflateg,0,1.0,0.0,0.0,0.0,0.0
turn out possibl deflat footbal second url_ deflateg,0,0.6798,0.08005000000000001,0.08005000000000001,0.08005000000000001,0.08005000000000001
sick belichick news confer alert phone week wan na enjoy sport deflateg superbowlxlix,2,0.0,0.0,1.0,0.0,0.0
mention_ get knee blow game us deflateg goodjobzolack url_,1,0.09115000000000001,0.6354,0.09115000000000001,0.09115000000000001,0.09115000000000001
one thing good blizzardofnum4 push deflateg off headlin news,2,0.0,0.0,1.0,0.0,0.0
interest mention_ perspect deflateg guid deflate-gate-rel statist analys url_,0,1.0,0.0,0.0,0.0,0.0
patriot run back not fumbl ball season mayb prefer deflat footbal nfl deflateg,3,0.0862,0.0862,0.0862,0.6552,0.0862
num day superbowlxlix deflateg still investig former mention_ lineback mention_ weigh ball attend mention_,0,1.0,0.0,0.0,0.0,0.0
watch hottubtimemachine2 superbowl spot url_ deflateg superbowlxlix,0,1.0,0.0,0.0,0.0,0.0
next hot3 deflateg petit gain steam app tell peopl drop craziest divorc ever,0,1.0,0.0,0.0,0.0,0.0
mayb two worst week ever deflateg peopl get salti lynch 's lack comment get sunday asap,2,0.087725,0.087725,0.6491,0.087725,0.087725
mention_ mention_ think smart coach deflateg speciou least person,4,0.077575,0.077575,0.077575,0.077575,0.6897
keep ball inflat big game deflateg superbowl ebay url_ ad url_,0,0.6964,0.0759,0.0759,0.0759,0.0759
realli deflateg still go hostag pacifist japan isi noth better talk,2,0.093225,0.093225,0.6271,0.093225,0.093225
keep ball inflat big game deflateg superbowl ebay url_ ad url_,1,0.0,1.0,0.0,0.0,0.0
friend spot parti cityu_ url_ via mention_ deflateg,1,0.076625,0.6935,0.076625,0.076625,0.076625
deflateg stupid real stori _uoa bergdahlg obama want buri _uoa militari desert men die url_ mention_,2,0.0,0.0,1.0,0.0,0.0
mention_ seem sharp 's analysi debunk deflateg url_ via mention_,0,1.0,0.0,0.0,0.0,0.0
nfl forc marshawnlynchnum2 talk media commission not talk sinc deflateg goddellmustgo,0,0.6941,0.07647499999999999,0.07647499999999999,0.07647499999999999,0.07647499999999999
rt mention_ 'circusua bring out silent type -- patriot deflateg mention_ bn blitz url_ url_,0,1.0,0.0,0.0,0.0,0.0
funni deflateg sketch tombradi newenglandpatriot practic deflat ball superbowlxlix url_,1,0.077575,0.6897,0.077575,0.077575,0.077575
rt mention_ new espn sport scienc segment deflateg mention_ url_,0,0.6459999999999999,0.08850000000000002,0.08850000000000002,0.08850000000000002,0.08850000000000002
deflateg tom bradynum super bowl salari cap era neverhappenagain class,0,0.6491,0.087725,0.087725,0.087725,0.087725
not sure deflateg big deal brett farv expos deflat ball year ago,1,0.0,1.0,0.0,0.0,0.0
uimention_ deflateg url_ hell_ua_ua_ua_ua_ua_ua,0,0.6633,0.084175,0.084175,0.084175,0.084175
controversi surround ex-hardcor frontmanua deflat ball url_ deflateg url_,0,0.6618,0.08454999999999999,0.08454999999999999,0.08454999999999999,0.08454999999999999
keep ball inflat big game deflateg superbowl ebay url_ ad url_,1,0.0,1.0,0.0,0.0,0.0
mention_ mention_ mention_ kill kid pot cheat like u not know ball u play deflateg u r scumbag,3,0.090725,0.090725,0.090725,0.6371,0.090725
sinc miss titti tuesday behalf supersnowstorm juno make today deflateg url_,0,0.6609999999999999,0.08475000000000002,0.08475000000000002,0.08475000000000002,0.08475000000000002
nfl fan show disapprov patriot wear deflat gate t-shirt super bowl patriot deflateg nflcommish,0,0.6842,0.07894999999999999,0.07894999999999999,0.07894999999999999,0.07894999999999999
one tire num psi lower rest turn light dash deflateg,1,0.087725,0.6491,0.087725,0.087725,0.087725
deflateg brand url_,0,1.0,0.0,0.0,0.0,0.0
keep ball inflat big game deflateg superbowl ebay url_ ad url_,1,0.07894999999999999,0.6842,0.07894999999999999,0.07894999999999999,0.07894999999999999
rt mention_ gay believ air temp key nfl 's 'deflate-g url_ unl physic deflateg,0,0.6648,0.08380000000000001,0.08380000000000001,0.08380000000000001,0.08380000000000001
deflateg stupid word stop use pat cheat fire everi ref put ball play touch play,2,0.083475,0.083475,0.6661,0.083475,0.083475
mention_ offici weigh deflateg news stori legit,0,0.6784,0.0804,0.0804,0.0804,0.0804
mention_ yeah want seattl lose report newengland lookin bad like fareal _ue deflateg,0,0.6645,0.083875,0.083875,0.083875,0.083875
mention_ mention_ walk out storag room keep game ball superbowlxlix deflateg,0,0.6774,0.08065,0.08065,0.08065,0.08065
break patriot 's coach bill belichick vs ufc num3 's nick diaz url_ deflateg ufc nfl mma wolfticket,0,0.6779999999999999,0.08050000000000002,0.08050000000000002,0.08050000000000002,0.08050000000000002
mention_ funni think tabout soccer ball world cup rigid rule compar nfl deflateg us,0,0.6552,0.0862,0.0862,0.0862,0.0862
truth love url_ url_ love humor deflateg,1,0.0,1.0,0.0,0.0,0.0
.mention_ tell mention_ stupid monstrou thing deflateg url_,2,0.07500000000000001,0.07500000000000001,0.7,0.07500000000000001,0.07500000000000001
time sunday mention_ creat bradi ball deflat num2num pound chocol footbal url_ deflateg,0,0.6552,0.0862,0.0862,0.0862,0.0862
room num clearli not fan deflate-g patriot bring soup can food pantri deflateg url_,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
mention_ mayb caus knew belichek would bench not case cincinatti specul worth look deflateg,0,0.6271,0.093225,0.093225,0.093225,0.093225
mention_ one confid nye know less globalwarm deflateg,1,0.08155000000000001,0.6738,0.08155000000000001,0.08155000000000001,0.08155000000000001
take break sbnum2 deflateg enjoy natur beauti grand canyon state url_,0,0.7241,0.06897500000000001,0.06897500000000001,0.06897500000000001,0.06897500000000001
mention_ dont need pump air needl deflateg num second count hear air url_,0,0.6897,0.077575,0.077575,0.077575,0.077575
real deflateg freak out ae url_ url_,2,0.088975,0.088975,0.6441,0.088975,0.088975
mention_ mention_ cheer seattl not deflat golf ball deflateg,1,0.09482499999999999,0.6207,0.09482499999999999,0.09482499999999999,0.09482499999999999
rt mention_ restaur intercept deflateg url_ restaur social,0,1.0,0.0,0.0,0.0,0.0
go hawk whosgonnawin pick sbnum2 mention_ num reason mention_ deflateg hawk uni 's,0,0.6721,0.08197499999999999,0.08197499999999999,0.08197499999999999,0.08197499999999999
final deflateg question deflat footbal make signific differ qb would game offici not notic,0,0.6787,0.08032500000000001,0.08032500000000001,0.08032500000000001,0.08032500000000001
rt mention_ ppl concern w/ deflateg scienc possibl human extinct via climatechang prioritiespeopl url_,2,0.0,0.0,1.0,0.0,0.0
deflateg flat footbal work better bad weather ... weather bad ... patriot use flat ball fine take pick move,0,0.6262,0.09345,0.09345,0.09345,0.09345
former patriot qb mention_ weigh deflateg url_ url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ talk deflateg mention_ join mention_ superbowlxlix come num2 num2am et mention_,0,1.0,0.0,0.0,0.0,0.0
mention_ watch deflateg want say ball,1,0.080125,0.6795,0.080125,0.080125,0.080125
bengal walkthrough apolog advanc touch deflateg bjge case studi intrigu url_,0,1.0,0.0,0.0,0.0,0.0
deflat gate deflateg nfl superbowlxlix superbowl marshawnlynch tombradi billnyeshouldbecal url_,0,0.6333,0.091675,0.091675,0.091675,0.091675
out cleveland oh corpor stuff importantli get in out deflateg url_,0,1.0,0.0,0.0,0.0,0.0
uh oh rt mention_ wonder patriot fumbl number dramat reduc compar rest leagu _uaa deflateg,0,0.6393,0.090175,0.090175,0.090175,0.090175
rt mention_ mention_ think go mention_ discuss polit surround ridicul deflateg,1,0.079175,0.6833,0.079175,0.079175,0.079175
rt mention_ num person realli deflat num2 footbal bathroom num2 second url_ deflateg,0,0.6792,0.0802,0.0802,0.0802,0.0802
keep ball inflat big game deflateg superbowl ebay url_ ad url_,1,0.07542499999999999,0.6983,0.07542499999999999,0.07542499999999999,0.07542499999999999
patriot locker room attend main suspect deflateg uo url_,0,1.0,0.0,0.0,0.0,0.0
restaur intercept deflateg brand get extra market yardag out p ... url_,0,0.6833,0.079175,0.079175,0.079175,0.079175
walk shame num pic url_ url_ walkofsham oneboldchoic deflateg funni,3,0.07594999999999999,0.07594999999999999,0.07594999999999999,0.6962,0.07594999999999999
keep ball inflat big game deflateg superbowl ebay url_ ad url_,1,0.0,1.0,0.0,0.0,0.0
overheard num stdnt jccc girl cheater guy weeellll not cheater butnumnot total honest deflateg cont,3,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001
deflateg richard sherman fine boomer esiason say url_,0,1.0,0.0,0.0,0.0,0.0
mani opportun restaur bar restaur intercept deflateg url_ via mention_,0,0.6961,0.07597499999999999,0.07597499999999999,0.07597499999999999,0.07597499999999999
mention_ could amaz storylin super bowl side instead deflateg alreadi taint sb,2,0.0759,0.0759,0.6964,0.0759,0.0759
packer fansid scandal shroud success new england patriot deserv win despit deflateg url_,4,0.0,0.0,0.0,0.0,1.0
keep ball inflat big game deflateg superbowl ebay url_ ad url_,1,0.08065,0.6774,0.08065,0.08065,0.08065
uimention_ bill nye mention_ explain scienc behind deflateg url_ url_ mention_,0,0.6957,0.076075,0.076075,0.076075,0.076075
rt ronruggless restaur intercept deflateg url_ nrnonlin url_,0,1.0,0.0,0.0,0.0,0.0
week last year espn talk show denver coverag seattl year new england not includ deflateg,0,0.6683,0.082925,0.082925,0.082925,0.082925
superbowl mysteri solv not deflateg yellow first line work url_ mention_ tech,1,0.09482499999999999,0.6207,0.09482499999999999,0.09482499999999999,0.09482499999999999
restaur intercept deflateg url_,0,1.0,0.0,0.0,0.0,0.0
mention_ mention_ hoodi not wear nike air shoe someon might accus not proper psi deflateg,1,0.0,1.0,0.0,0.0,0.0
bradi big ball acdc deflateg patriot belichick ohdontdoit superbowl url_,1,0.0,1.0,0.0,0.0,0.0
rt mention_ restaur intercept deflateg url_ mention_ url_,0,1.0,0.0,0.0,0.0,0.0
num person realli deflat num2 footbal bathroom num2 second url_ deflateg,1,0.08050000000000002,0.6779999999999999,0.08050000000000002,0.08050000000000002,0.08050000000000002
ufc star nick diaz respond bill belichick deflateg not realli gloriou ufcnum3 url_,0,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.08332500000000001
player 's take deflateg url_ sbnum2 patriot,0,0.6502,0.08745,0.08745,0.08745,0.08745
mention_ intent vagu perpetu controversi media out control deflatethi deflateg kcco,2,0.088975,0.088975,0.6441,0.088975,0.088975
play game pleas deflateg marshawnlynch stori proof posit no longer game enoughalreadi,2,0.0,0.0,1.0,0.0,0.0
deflateg nfl not sure blizzard benefit patriot belichick caus vow investig latest cheat plot,3,0.077575,0.077575,0.077575,0.6897,0.077575
talk deflateg mention_ join mention_ superbowlxlix come num2 num2am et mention_,0,1.0,0.0,0.0,0.0,0.0
ny time nfl get input columbia u. physicist think like not manipul deflateg,3,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001
mention_ hahaha funni deflateg overit superbowl mention_,1,0.09259999999999999,0.6296,0.09259999999999999,0.09259999999999999,0.09259999999999999
mention_ billbelichick evad elud question deflateg like damn run back mention_ offens,3,0.079175,0.079175,0.079175,0.6833,0.079175
rt mention_ mention_ mention_ mention_ guy better check mention_ ball deflateg,3,0.0819,0.0819,0.0819,0.6724,0.0819
rt mention_ mention_ mention_ mention_ mention_ least not cheat get deflateg,3,0.08607500000000001,0.08607500000000001,0.08607500000000001,0.6557,0.08607500000000001
nice busi essenti buy tom bradi bacon url_ via mention_ deflateg,1,0.079175,0.6833,0.079175,0.079175,0.079175
rt mention_ look patriot android app found anyon know mean androiddev deflateg url_,0,0.6792,0.0802,0.0802,0.0802,0.0802
jewish ethic tell us deflateg url_,1,0.07880000000000001,0.6848,0.07880000000000001,0.07880000000000001,0.07880000000000001
let say kraft buy privat island locker guy high noon new england goodel 's weapon load w/ blank deflateg,1,0.08065,0.6774,0.08065,0.08065,0.08065
sick blizzardofnum4 deflateg,2,0.0,0.0,1.0,0.0,0.0
mention_ present willi go daddi deflateg part num url_,0,1.0,0.0,0.0,0.0,0.0
wild deflateg got push complet rug back talk marshawn lynch vs media,0,1.0,0.0,0.0,0.0,0.0
pastri chef make big game parti awesom deflateg rt mention_ well play byerli bakeri ... url_,0,0.6469,0.08827499999999999,0.08827499999999999,0.08827499999999999,0.08827499999999999
keep ball inflat big game deflateg superbowl ebay url_ ad url_,1,0.0,1.0,0.0,0.0,0.0
kraft come out/say shut deflateg media stop talk leagu push off till super bowl,0,0.6333,0.091675,0.091675,0.091675,0.091675
deflat ball not colt got mud hole stomp not even close deflateg url_,2,0.076625,0.076625,0.6935,0.076625,0.076625
restaur intercept deflateg url_ mention_ url_,0,1.0,0.0,0.0,0.0,0.0
rt mention_ ask b belichick found respons deflateg legaci bizarr answer url_,0,1.0,0.0,0.0,0.0,0.0
mention_ deflateg come mention_ dog cat deflatedbal funni stuff url_,1,0.08332500000000001,0.6667,0.08332500000000001,0.08332500000000001,0.08332500000000001
mention_ one incid num year ago give bb reput cheat yet payton 's reput tact deflateg,4,0.0,0.0,0.0,0.0,1.0
rt mention_ sinc pigskin actual made cow anybodi consid extra ga fart out boom deflateg solv,1,0.0,1.0,0.0,0.0,0.0
deflateg num interest stori numlet us play game nfl superbowl,2,0.0892,0.0892,0.6432,0.0892,0.0892
sinc pigskin actual made cow anybodi consid extra ga fart out boom deflateg solv,1,0.0,1.0,0.0,0.0,0.0
digit citizenship amaz gomartlet deflateg,0,1.0,0.0,0.0,0.0,0.0
rt nrnonlin restaur intercept deflateg url_ ronruggless,0,0.6552,0.0862,0.0862,0.0862,0.0862
gillett admit behind flexbal ... .mysteri solv move along super bowl deflateg url_,4,0.08629999999999999,0.08629999999999999,0.08629999999999999,0.08629999999999999,0.6548
mention_ here deflat nice bradi parodi music video deflateg bradi patsnat superbowlxlix url_,1,0.0819,0.6724,0.0819,0.0819,0.0819
mention_ deflat nice bradi parodi music video deflateg bradi nfl patsnat superbowlxlix url_,1,0.0,1.0,0.0,0.0,0.0
rt mention_ superbowl mediaday gronk bradi beastmod deflateg imheresoiwontgetfin u_ url_,0,0.6732,0.0817,0.0817,0.0817,0.0817
mention_ media suck see flow twitter need regul incom need henc deflateg promot,0,1.0,0.0,0.0,0.0,0.0
rt mention_ mention_ fumbl rate becom victim deflateg mention_ show misguid url_,0,1.0,0.0,0.0,0.0,0.0
restaur intercept deflateg url_ mention_,0,0.6452,0.0887,0.0887,0.0887,0.0887
ppl new england seen deflat tire snow storm better traction .. deflateg,1,0.0,1.0,0.0,0.0,0.0
agre rt mention_ ram de chri long mention_ probabl best articl deflateg out url_,0,1.0,0.0,0.0,0.0,0.0
num2 min meet alreadi drop deflateg marshawnlynch refer,0,0.6604,0.0849,0.0849,0.0849,0.0849
question ball regularli get check pressur post game seem like n=num data deflateg,0,0.6607,0.08482500000000001,0.08482500000000001,0.08482500000000001,0.08482500000000001
rt mention_ get pump superbowl googl trend see num2 jump search uipound per squar inchu deflateg url_,0,1.0,0.0,0.0,0.0,0.0
dream last night patriot kick out super bowl right world deflateg,3,0.08332500000000001,0.08332500000000001,0.08332500000000001,0.6667,0.08332500000000001
mention_ mention_ buzzscor track one-third one year ago deflateg url_,0,1.0,0.0,0.0,0.0,0.0
mention_ mention_ stand dick bitch deflateg strike,0,0.6857,0.078575,0.078575,0.078575,0.078575
regardless deflateg stand said week ago pat win super bowl put bradi ahead montana goat,4,0.091675,0.091675,0.091675,0.091675,0.6333
